Date,Open,High,Low,Close,Adj Close,Volume
2013-01-18,29600.000000,29740.000000,29100.000000,29600.000000,24115.226563,12516600
2013-01-21,29280.000000,29500.000000,28960.000000,29080.000000,23691.582031,14519650
2013-01-22,28900.000000,29740.000000,28900.000000,29600.000000,24115.226563,11947400
2013-01-23,30000.000000,30040.000000,29460.000000,29460.000000,24001.169922,9293550
2013-01-24,29360.000000,29380.000000,28820.000000,29060.000000,23675.285156,15999050
2013-01-25,29200.000000,29220.000000,28100.000000,28340.000000,23088.705078,21795250
2013-01-28,27920.000000,28020.000000,27420.000000,27440.000000,22355.466797,30852150
2013-01-29,27800.000000,28360.000000,27600.000000,28180.000000,22958.351563,21616550
2013-01-30,28520.000000,28800.000000,28240.000000,28800.000000,23463.468750,16170100
2013-01-31,28600.000000,28960.000000,28440.000000,28960.000000,23593.816406,16052800
2013-02-01,29200.000000,29200.000000,28440.000000,28820.000000,23479.759766,11576200
2013-02-04,29000.000000,29060.000000,28340.000000,28740.000000,23414.580078,12861900
2013-02-05,28300.000000,28860.000000,28280.000000,28700.000000,23381.996094,11388100
2013-02-06,28800.000000,28860.000000,28540.000000,28540.000000,23251.642578,6897150
2013-02-07,28780.000000,28780.000000,28400.000000,28400.000000,23137.587891,9721100
2013-02-08,28360.000000,29400.000000,28300.000000,29240.000000,23821.935547,13423850
2013-02-12,29680.000000,29680.000000,29180.000000,29360.000000,23919.703125,8419750
2013-02-13,29480.000000,29780.000000,29120.000000,29740.000000,24229.291016,9209050
2013-02-14,29800.000000,29880.000000,29540.000000,29800.000000,24278.167969,7534100
2013-02-15,29800.000000,29960.000000,29540.000000,29960.000000,24408.525391,7599950
2013-02-18,29800.000000,30020.000000,29620.000000,29800.000000,24278.167969,7109950
2013-02-19,29600.000000,29980.000000,29580.000000,29840.000000,24310.759766,6132250
2013-02-20,30040.000000,30900.000000,29940.000000,30900.000000,25174.347656,18039350
2013-02-21,30800.000000,31160.000000,30700.000000,31000.000000,25255.816406,13123650
2013-02-22,30600.000000,30960.000000,30400.000000,30600.000000,24929.925781,13852650
2013-02-25,30980.000000,30980.000000,30600.000000,30600.000000,24929.925781,8897550
2013-02-26,30300.000000,30760.000000,30160.000000,30540.000000,24881.054688,9244750
2013-02-27,31180.000000,31180.000000,30380.000000,30540.000000,24881.054688,8938200
2013-02-28,30600.000000,31080.000000,30600.000000,30880.000000,25158.052734,12784200
2013-03-04,31260.000000,31260.000000,30600.000000,30780.000000,25076.576172,13276850
2013-03-05,31120.000000,31280.000000,30960.000000,31000.000000,25255.816406,9294600
2013-03-06,31440.000000,31500.000000,30940.000000,31200.000000,25418.759766,10148650
2013-03-07,30960.000000,31000.000000,30240.000000,30400.000000,24766.990234,13482700
2013-03-08,30300.000000,30340.000000,29780.000000,29980.000000,24424.816406,18941000
2013-03-11,29860.000000,30240.000000,29700.000000,30160.000000,24571.466797,13748250
2013-03-12,30080.000000,30240.000000,29800.000000,29880.000000,24343.345703,8746550
2013-03-13,30120.000000,30580.000000,30020.000000,30540.000000,24881.054688,11303550
2013-03-14,30560.000000,30680.000000,29980.000000,30400.000000,24766.990234,12557800
2013-03-15,30580.000000,30580.000000,29600.000000,29600.000000,24115.226563,36618350
2013-03-18,29200.000000,29200.000000,28680.000000,28900.000000,23544.939453,26439550
2013-03-19,29000.000000,29840.000000,28960.000000,29500.000000,24033.761719,13977100
2013-03-20,29200.000000,29700.000000,29120.000000,29200.000000,23789.349609,13515750
2013-03-21,29220.000000,29480.000000,29120.000000,29140.000000,23740.462891,11768550
2013-03-22,29160.000000,29360.000000,29040.000000,29100.000000,23707.875000,10687100
2013-03-25,29600.000000,29900.000000,29400.000000,29900.000000,24359.646484,10272050
2013-03-26,29900.000000,30440.000000,29820.000000,30180.000000,24587.757813,16830000
2013-03-27,30300.000000,30320.000000,29740.000000,30080.000000,24506.289063,12881400
2013-03-28,30060.000000,30200.000000,29940.000000,30200.000000,24604.050781,7989600
2013-03-29,30480.000000,30640.000000,30340.000000,30540.000000,24881.054688,9533700
2013-04-01,30700.000000,30700.000000,30240.000000,30240.000000,24636.640625,5295500
2013-04-02,30200.000000,30640.000000,30200.000000,30500.000000,24848.460938,8574850
2013-04-03,30520.000000,30560.000000,30180.000000,30420.000000,24783.285156,10882700
2013-04-04,30340.000000,30380.000000,29980.000000,30120.000000,24538.875000,10700450
2013-04-05,30100.000000,30320.000000,29860.000000,30100.000000,24522.580078,14977350
2013-04-08,30100.000000,30620.000000,29940.000000,30400.000000,24766.990234,12959500
2013-04-09,30540.000000,30600.000000,30200.000000,30560.000000,24897.345703,9244000
2013-04-10,30800.000000,30800.000000,30260.000000,30420.000000,24783.285156,11779700
2013-04-11,30420.000000,30800.000000,30360.000000,30800.000000,25092.876953,11291500
2013-04-12,30800.000000,31000.000000,30260.000000,30340.000000,24718.113281,10744050
2013-04-15,30060.000000,30700.000000,30060.000000,30460.000000,24815.873047,10767300
2013-04-16,30100.000000,30640.000000,30020.000000,30560.000000,24897.345703,18551850
2013-04-17,31320.000000,31320.000000,30280.000000,30360.000000,24734.404297,10491100
2013-04-18,30400.000000,30440.000000,29620.000000,29660.000000,24164.113281,13358400
2013-04-19,29300.000000,29840.000000,29100.000000,29500.000000,24033.761719,15704000
2013-04-22,29800.000000,30060.000000,29300.000000,30060.000000,24489.990234,9335850
2013-04-23,30000.000000,30060.000000,29480.000000,29660.000000,24164.113281,8864850
2013-04-24,29700.000000,29880.000000,29480.000000,29720.000000,24212.996094,10086550
2013-04-25,29400.000000,29880.000000,29400.000000,29880.000000,24343.345703,10463900
2013-04-26,29900.000000,29940.000000,29440.000000,29720.000000,24212.996094,11651600
2013-04-29,29820.000000,29840.000000,29500.000000,29620.000000,24131.527344,8500150
2013-04-30,29800.000000,30600.000000,29760.000000,30400.000000,24766.990234,18705000
2013-05-02,30520.000000,30640.000000,30340.000000,30560.000000,24897.345703,10048950
2013-05-03,30700.000000,30740.000000,30420.000000,30700.000000,25011.408203,6559050
2013-05-06,30800.000000,30800.000000,30240.000000,30280.000000,24669.226563,8654300
2013-05-07,30160.000000,30160.000000,29820.000000,29860.000000,24327.050781,11434500
2013-05-08,29860.000000,29960.000000,29580.000000,29760.000000,24245.578125,14921950
2013-05-09,29800.000000,30400.000000,29780.000000,30300.000000,24685.519531,10806150
2013-05-10,30280.000000,30280.000000,29520.000000,29520.000000,24050.050781,11794850
2013-05-13,29420.000000,29600.000000,29240.000000,29540.000000,24066.351563,8750100
2013-05-14,29740.000000,30000.000000,29660.000000,30000.000000,24441.109375,9002650
2013-05-15,29700.000000,30000.000000,29680.000000,30000.000000,24441.109375,10594800
2013-05-16,30020.000000,30280.000000,30000.000000,30160.000000,24571.466797,14657550
2013-05-20,30040.000000,30240.000000,29920.000000,29940.000000,24392.226563,12288850
2013-05-21,30200.000000,30200.000000,29700.000000,29840.000000,24310.759766,11600400
2013-05-22,30080.000000,30200.000000,29820.000000,30180.000000,24587.757813,9923100
2013-05-23,29840.000000,30040.000000,29680.000000,29680.000000,24180.404297,11994150
2013-05-24,29740.000000,29880.000000,29440.000000,29720.000000,24212.996094,10190600
2013-05-27,29800.000000,29980.000000,29740.000000,29780.000000,24261.880859,6146400
2013-05-28,29620.000000,29920.000000,29620.000000,29680.000000,24180.404297,11588050
2013-05-29,29680.000000,30460.000000,29660.000000,30240.000000,24636.640625,14760550
2013-05-30,30360.000000,30980.000000,30240.000000,30880.000000,25158.052734,22778000
2013-05-31,30920.000000,31180.000000,30740.000000,30760.000000,25060.287109,18025050
2013-06-03,30720.000000,31180.000000,30560.000000,30640.000000,24962.521484,10309450
2013-06-04,30660.000000,30840.000000,30420.000000,30800.000000,25092.876953,8496600
2013-06-05,30980.000000,31060.000000,30420.000000,30420.000000,24783.285156,13590650
2013-06-07,29500.000000,29700.000000,28480.000000,28540.000000,23251.642578,54290800
2013-06-10,28400.000000,28860.000000,28280.000000,28500.000000,23219.058594,26677700
2013-06-11,28220.000000,28380.000000,27560.000000,27780.000000,22632.466797,34613000
2013-06-12,27560.000000,28060.000000,27240.000000,27700.000000,22567.294922,22887650
2013-06-13,27600.000000,27940.000000,27140.000000,27140.000000,22111.060547,33509850
2013-06-14,27300.000000,27540.000000,27140.000000,27380.000000,22306.585938,17558350
2013-06-17,27400.000000,27560.000000,27300.000000,27320.000000,22257.705078,11758450
2013-06-18,27360.000000,27740.000000,27200.000000,27740.000000,22599.878906,11043050
2013-06-19,27640.000000,27700.000000,27280.000000,27380.000000,22306.585938,10270250
2013-06-20,26860.000000,26960.000000,26520.000000,26580.000000,21654.822266,17817950
2013-06-21,25880.000000,26660.000000,25800.000000,26500.000000,21589.644531,27677800
2013-06-24,27000.000000,27000.000000,26260.000000,26260.000000,21394.115234,15847900
2013-06-25,26020.000000,26360.000000,25760.000000,25940.000000,21133.412109,20774950
2013-06-26,26020.000000,26100.000000,24900.000000,25220.000000,20546.828125,31751200
2013-06-27,25900.000000,26880.000000,25720.000000,26780.000000,21826.417969,25756150
2013-06-28,27000.000000,27000.000000,26580.000000,26840.000000,21875.320313,20961250
2013-07-01,26680.000000,26920.000000,26440.000000,26520.000000,21614.509766,12825950
2013-07-02,26800.000000,27040.000000,26600.000000,26700.000000,21761.220703,10214450
2013-07-03,26680.000000,26780.000000,25900.000000,26020.000000,21207.000000,12822050
2013-07-04,26040.000000,26340.000000,25920.000000,26340.000000,21467.806641,9042650
2013-07-05,25720.000000,26300.000000,25200.000000,25340.000000,20652.779297,30382800
2013-07-08,25000.000000,25160.000000,24180.000000,24520.000000,19984.460938,26480150
2013-07-09,24600.000000,25000.000000,24580.000000,24740.000000,20163.765625,19694950
2013-07-10,24900.000000,25040.000000,24740.000000,24960.000000,20343.070313,17305650
2013-07-11,25020.000000,26240.000000,25020.000000,26240.000000,21386.310547,20788350
2013-07-12,26400.000000,26480.000000,26020.000000,26240.000000,21386.310547,11391300
2013-07-15,26300.000000,26380.000000,25700.000000,26260.000000,21402.605469,9629600
2013-07-16,26360.000000,26420.000000,25800.000000,25960.000000,21158.099609,9300950
2013-07-17,26020.000000,26600.000000,25720.000000,26400.000000,21516.708984,12302300
2013-07-18,26500.000000,26500.000000,25840.000000,25840.000000,21060.296875,15704200
2013-07-19,25760.000000,25900.000000,25280.000000,25460.000000,20750.582031,16271300
2013-07-22,25600.000000,25780.000000,25300.000000,25460.000000,20750.582031,10351150
2013-07-23,25460.000000,26140.000000,25440.000000,26140.000000,21304.798828,11948900
2013-07-24,26140.000000,26340.000000,25900.000000,26300.000000,21435.203125,8772650
2013-07-25,26340.000000,26440.000000,26160.000000,26300.000000,21435.203125,8495650
2013-07-26,26280.000000,26380.000000,25980.000000,26060.000000,21239.595703,13619550
2013-07-29,25820.000000,26000.000000,25580.000000,25660.000000,20913.591797,11821850
2013-07-30,25540.000000,25900.000000,25540.000000,25800.000000,21027.695313,9425350
2013-07-31,25600.000000,25800.000000,25580.000000,25600.000000,20864.689453,12735500
2013-08-01,25700.000000,25760.000000,25480.000000,25600.000000,20864.689453,9058900
2013-08-02,25860.000000,26000.000000,25640.000000,25720.000000,20962.498047,11241350
2013-08-05,25660.000000,25660.000000,25480.000000,25480.000000,20766.882813,8079850
2013-08-06,24900.000000,25440.000000,24900.000000,25080.000000,20440.875000,14493700
2013-08-07,24740.000000,24800.000000,24440.000000,24440.000000,19919.255859,15778100
2013-08-08,24260.000000,24700.000000,24260.000000,24340.000000,19837.753906,17910800
2013-08-09,24580.000000,24820.000000,24400.000000,24600.000000,20049.658203,12080200
2013-08-12,24600.000000,24960.000000,24500.000000,24640.000000,20082.259766,10140600
2013-08-13,24880.000000,25800.000000,24840.000000,25800.000000,21027.695313,20929450
2013-08-14,25780.000000,26000.000000,25700.000000,26000.000000,21190.697266,13005100
2013-08-16,25720.000000,26020.000000,25640.000000,25900.000000,21109.195313,11416600
2013-08-19,25720.000000,25920.000000,25600.000000,25720.000000,20962.498047,6499850
2013-08-20,25920.000000,26100.000000,25380.000000,25380.000000,20685.380859,14230950
2013-08-21,25300.000000,25640.000000,25120.000000,25120.000000,20473.472656,12346050
2013-08-22,25000.000000,25340.000000,24900.000000,25100.000000,20457.175781,11984850
2013-08-23,25600.000000,26000.000000,25420.000000,25900.000000,21109.195313,17203400
2013-08-26,26020.000000,26100.000000,25920.000000,26000.000000,21190.697266,11519650
2013-08-27,26140.000000,26180.000000,25900.000000,26080.000000,21255.896484,9130800
2013-08-28,25680.000000,26200.000000,25680.000000,26180.000000,21337.402344,9492550
2013-08-29,26340.000000,26960.000000,26280.000000,26880.000000,21907.923828,16315000
2013-08-30,27200.000000,27360.000000,27020.000000,27360.000000,22299.132813,17135800
2013-09-02,27360.000000,27420.000000,27000.000000,27020.000000,22022.029297,10081600
2013-09-03,27280.000000,27280.000000,26520.000000,26740.000000,21793.814453,11798500
2013-09-04,26600.000000,27080.000000,26420.000000,26800.000000,21842.718750,10920050
2013-09-05,27400.000000,27420.000000,27160.000000,27300.000000,22250.230469,15100100
2013-09-06,27400.000000,27500.000000,27160.000000,27380.000000,22315.437500,11937950
2013-09-09,27420.000000,27500.000000,27260.000000,27460.000000,22380.640625,9291550
2013-09-10,27380.000000,27920.000000,27360.000000,27920.000000,22755.554688,14717650
2013-09-11,27960.000000,28040.000000,27700.000000,28040.000000,22853.347656,13353000
2013-09-12,28100.000000,28480.000000,27900.000000,28200.000000,22983.757813,21805400
2013-09-13,28180.000000,28200.000000,27920.000000,28120.000000,22918.562500,12281500
2013-09-16,28460.000000,28500.000000,28220.000000,28500.000000,23228.265625,11710700
2013-09-17,28400.000000,28400.000000,27620.000000,27720.000000,22592.541016,17181350
2013-09-23,27300.000000,27620.000000,27060.000000,27200.000000,22168.728516,24362900
2013-09-24,26840.000000,27580.000000,26760.000000,27460.000000,22380.640625,15138900
2013-09-25,27340.000000,27480.000000,27020.000000,27280.000000,22233.931641,11176450
2013-09-26,27280.000000,27440.000000,27120.000000,27440.000000,22364.337891,10374700
2013-09-27,27500.000000,27540.000000,27260.000000,27320.000000,22266.533203,11613250
2013-09-30,27320.000000,27640.000000,27200.000000,27340.000000,22282.833984,11650900
2013-10-01,27600.000000,27660.000000,27200.000000,27640.000000,22527.339844,9773150
2013-10-02,27960.000000,28500.000000,27800.000000,28360.000000,23114.164063,17586350
2013-10-04,28760.000000,28840.000000,28280.000000,28360.000000,23114.164063,15753700
2013-10-07,28740.000000,28740.000000,28500.000000,28720.000000,23407.574219,10228250
2013-10-08,28340.000000,28660.000000,28340.000000,28600.000000,23309.771484,10546000
2013-10-10,28420.000000,28640.000000,28420.000000,28600.000000,23309.771484,13819000
2013-10-11,28800.000000,28940.000000,28720.000000,28860.000000,23521.675781,11254150
2013-10-14,28960.000000,28980.000000,28760.000000,28760.000000,23440.167969,7373700
2013-10-15,29000.000000,29140.000000,28900.000000,29140.000000,23749.878906,10023650
2013-10-16,29380.000000,29380.000000,28900.000000,29000.000000,23635.777344,8010600
2013-10-17,29200.000000,29360.000000,29080.000000,29260.000000,23847.689453,9099350
2013-10-18,29440.000000,29500.000000,29260.000000,29440.000000,23994.388672,7852150
2013-10-21,29500.000000,29780.000000,29080.000000,29280.000000,23863.988281,7126050
2013-10-22,29200.000000,29200.000000,28680.000000,29100.000000,23717.279297,12353250
2013-10-23,29280.000000,29280.000000,28720.000000,28840.000000,23505.375000,8598450
2013-10-24,28620.000000,28980.000000,28580.000000,28980.000000,23619.476563,8915650
2013-10-25,29000.000000,29040.000000,28660.000000,28980.000000,23619.476563,6735300
2013-10-28,29300.000000,29700.000000,29160.000000,29640.000000,24157.398438,11307700
2013-10-29,29800.000000,29800.000000,29560.000000,29800.000000,24287.796875,10334900
2013-10-30,29700.000000,30000.000000,29680.000000,30000.000000,24450.804688,10588400
2013-10-31,29960.000000,30040.000000,29300.000000,29300.000000,23880.285156,12647050
2013-11-01,29800.000000,30000.000000,29360.000000,30000.000000,24450.804688,11357700
2013-11-04,29840.000000,30040.000000,29780.000000,29980.000000,24434.505859,10887800
2013-11-05,30040.000000,30040.000000,29440.000000,29700.000000,24206.294922,8009300
2013-11-06,29960.000000,29960.000000,28980.000000,29020.000000,23652.078125,12218400
2013-11-07,29020.000000,29080.000000,28500.000000,28740.000000,23423.869141,13006800
2013-11-08,28220.000000,28560.000000,28140.000000,28200.000000,22983.757813,13681350
2013-11-11,28500.000000,28680.000000,28180.000000,28560.000000,23277.171875,8563850
2013-11-12,28800.000000,29320.000000,28720.000000,29120.000000,23733.578125,9784900
2013-11-13,28900.000000,28980.000000,28380.000000,28380.000000,23130.460938,9995200
2013-11-14,29100.000000,29100.000000,28480.000000,28480.000000,23211.964844,10132150
2013-11-15,28680.000000,29240.000000,28640.000000,29240.000000,23831.386719,8339250
2013-11-18,29400.000000,29520.000000,29300.000000,29480.000000,24026.994141,6386800
2013-11-19,29660.000000,29780.000000,29540.000000,29780.000000,24271.501953,8183550
2013-11-20,29460.000000,29740.000000,29280.000000,29400.000000,23961.791016,8178150
2013-11-21,29440.000000,29440.000000,28640.000000,28800.000000,23472.775391,9019800
2013-11-22,28820.000000,29120.000000,28620.000000,29000.000000,23635.777344,8574600
2013-11-25,29020.000000,29440.000000,29020.000000,29300.000000,23880.285156,6615300
2013-11-26,29160.000000,29580.000000,29100.000000,29580.000000,24108.494141,8586250
2013-11-27,29340.000000,29520.000000,29200.000000,29400.000000,23961.791016,9351700
2013-11-28,29600.000000,29880.000000,29580.000000,29880.000000,24353.001953,10644900
2013-11-29,29980.000000,29980.000000,29700.000000,29880.000000,24353.001953,6752200
2013-12-02,30000.000000,30060.000000,29340.000000,29340.000000,23912.886719,7487800
2013-12-03,29280.000000,29560.000000,29140.000000,29220.000000,23815.087891,7798600
2013-12-04,29000.000000,29060.000000,28620.000000,28640.000000,23342.365234,10844000
2013-12-05,28660.000000,28920.000000,28440.000000,28800.000000,23472.775391,10479650
2013-12-06,29080.000000,29080.000000,28560.000000,28560.000000,23277.171875,9147450
2013-12-09,28800.000000,29080.000000,28800.000000,29080.000000,23700.980469,6996900
2013-12-10,28820.000000,29020.000000,28620.000000,28800.000000,23472.775391,7755600
2013-12-11,28520.000000,28880.000000,28320.000000,28400.000000,23146.761719,10629150
2013-12-12,27920.000000,28200.000000,27920.000000,28200.000000,22983.757813,14962050
2013-12-13,28200.000000,28220.000000,27800.000000,27800.000000,22657.744141,10053250
2013-12-16,27820.000000,28080.000000,27660.000000,28000.000000,22820.755859,8954400
2013-12-17,28340.000000,28340.000000,27860.000000,27900.000000,22739.250000,7762400
2013-12-18,28100.000000,28200.000000,27880.000000,28020.000000,22837.052734,10899200
2013-12-19,28360.000000,28680.000000,28360.000000,28540.000000,23260.867188,10552400
2013-12-20,28260.000000,28540.000000,28260.000000,28540.000000,23260.867188,8407400
2013-12-23,28740.000000,28760.000000,28580.000000,28660.000000,23358.669922,10639200
2013-12-24,28600.000000,28640.000000,28300.000000,28300.000000,23065.263672,10980350
2013-12-26,28160.000000,28300.000000,28020.000000,28160.000000,22951.152344,12307800
2013-12-27,28200.000000,28220.000000,27900.000000,27920.000000,22980.789063,10510000
2013-12-30,27920.000000,27940.000000,27200.000000,27440.000000,22585.705078,16908100
2014-01-02,26960.000000,27100.000000,26040.000000,26180.000000,21548.603516,31025000
2014-01-03,26000.000000,26220.000000,25740.000000,25920.000000,21334.597656,26496600
2014-01-06,26060.000000,26400.000000,25920.000000,26140.000000,21515.681641,19735800
2014-01-07,26000.000000,26360.000000,25900.000000,26080.000000,21466.292969,19763200
2014-01-08,26000.000000,26080.000000,25740.000000,25820.000000,21252.292969,20474650
2014-01-09,26140.000000,26140.000000,25500.000000,25500.000000,20988.904297,21250950
2014-01-10,25500.000000,25720.000000,25440.000000,25440.000000,20939.513672,18189150
2014-01-13,25660.000000,25940.000000,25460.000000,25900.000000,21318.140625,16449350
2014-01-14,25940.000000,26600.000000,25800.000000,26260.000000,21614.455078,14716650
2014-01-15,26600.000000,26620.000000,25960.000000,25980.000000,21383.982422,11747450
2014-01-16,26000.000000,26200.000000,25860.000000,26020.000000,21416.910156,9752450
2014-01-17,26020.000000,26300.000000,25840.000000,25840.000000,21268.751953,12774250
2014-01-20,26100.000000,26380.000000,25920.000000,26320.000000,21663.839844,8682800
2014-01-21,26300.000000,26540.000000,26220.000000,26480.000000,21795.535156,7562300
2014-01-22,26280.000000,26560.000000,26240.000000,26560.000000,21861.378906,10826500
2014-01-23,26320.000000,26440.000000,25980.000000,25980.000000,21383.982422,10336950
2014-01-24,26000.000000,26360.000000,25820.000000,26140.000000,21515.681641,14001750
2014-01-27,25860.000000,26080.000000,25700.000000,25840.000000,21268.751953,13346300
2014-01-28,25460.000000,25860.000000,25460.000000,25660.000000,21120.593750,11701350
2014-01-29,25600.000000,25760.000000,25540.000000,25600.000000,21071.208984,19181850
2014-02-03,25720.000000,25760.000000,25420.000000,25440.000000,20939.513672,16259200
2014-02-04,25260.000000,25260.000000,24980.000000,24980.000000,20560.898438,16033000
2014-02-05,24900.000000,25100.000000,24680.000000,24740.000000,20363.343750,14926650
2014-02-06,24900.000000,25340.000000,24800.000000,25180.000000,20725.511719,15197450
2014-02-07,25500.000000,25580.000000,25260.000000,25500.000000,20988.904297,9943600
2014-02-10,25420.000000,25620.000000,25240.000000,25540.000000,21021.824219,7799650
2014-02-11,25620.000000,26300.000000,25440.000000,26220.000000,21581.523438,12684000
2014-02-12,26620.000000,26620.000000,26100.000000,26140.000000,21515.681641,10027400
2014-02-13,26000.000000,26400.000000,25800.000000,25960.000000,21367.527344,5838450
2014-02-14,25920.000000,26160.000000,25840.000000,26020.000000,21416.910156,6220750
2014-02-17,25840.000000,26120.000000,25600.000000,25700.000000,21153.515625,9386650
2014-02-18,25700.000000,25980.000000,25640.000000,25900.000000,21318.140625,5910650
2014-02-19,26000.000000,26000.000000,25600.000000,25800.000000,21235.828125,6179750
2014-02-20,25800.000000,25920.000000,25620.000000,25720.000000,21169.984375,9543300
2014-02-21,26660.000000,26660.000000,26000.000000,26600.000000,21894.304688,14346200
2014-02-24,26680.000000,26900.000000,26420.000000,26560.000000,21861.378906,7425050
2014-02-25,26640.000000,26800.000000,26520.000000,26680.000000,21960.150391,8785300
2014-02-26,26740.000000,26860.000000,26500.000000,26840.000000,22091.847656,12918050
2014-02-27,26700.000000,26840.000000,26600.000000,26820.000000,22075.384766,7891350
2014-02-28,26740.000000,26980.000000,26640.000000,26980.000000,22207.078125,14232350
2014-03-03,26720.000000,26800.000000,26420.000000,26500.000000,21811.994141,12104150
2014-03-04,26400.000000,26580.000000,26300.000000,26300.000000,21647.373047,7900150
2014-03-05,26700.000000,26820.000000,26600.000000,26600.000000,21894.304688,7491500
2014-03-06,26580.000000,26580.000000,26200.000000,26520.000000,21828.458984,8616750
2014-03-07,26780.000000,26780.000000,26580.000000,26780.000000,22042.458984,7548650
2014-03-10,26400.000000,26600.000000,26340.000000,26400.000000,21729.687500,8657600
2014-03-11,26400.000000,26540.000000,26180.000000,26440.000000,21762.607422,9079800
2014-03-12,26400.000000,26400.000000,25860.000000,25880.000000,21301.675781,12579250
2014-03-13,25880.000000,26260.000000,25800.000000,25800.000000,21235.828125,11750200
2014-03-14,25400.000000,25700.000000,25400.000000,25500.000000,20988.904297,10836800
2014-03-17,25500.000000,25520.000000,25160.000000,25320.000000,20840.746094,8820000
2014-03-18,25400.000000,25660.000000,25320.000000,25560.000000,21038.289063,11045600
2014-03-19,25600.000000,25700.000000,25360.000000,25380.000000,20890.125000,7638550
2014-03-20,25400.000000,25440.000000,25240.000000,25240.000000,20774.894531,5939400
2014-03-21,25380.000000,25460.000000,25240.000000,25460.000000,20955.978516,8321300
2014-03-24,25200.000000,25480.000000,25180.000000,25460.000000,20955.978516,7073900
2014-03-25,25380.000000,25400.000000,24820.000000,24940.000000,20527.970703,13625000
2014-03-26,25380.000000,25800.000000,24960.000000,25700.000000,21153.515625,17444700
2014-03-27,25800.000000,26660.000000,25700.000000,26660.000000,21943.689453,20877850
2014-03-28,26400.000000,26760.000000,26400.000000,26700.000000,21976.613281,10648700
2014-03-31,26900.000000,26900.000000,26440.000000,26860.000000,22108.308594,13259850
2014-04-01,26900.000000,26900.000000,26620.000000,26780.000000,22042.458984,11081000
2014-04-02,27000.000000,27140.000000,26860.000000,27140.000000,22338.773438,13100050
2014-04-03,27020.000000,27900.000000,27020.000000,27800.000000,22882.015625,19098800
2014-04-04,27540.000000,27940.000000,27540.000000,27600.000000,22717.396484,18400350
2014-04-07,27940.000000,27940.000000,27480.000000,27940.000000,22997.255859,10761750
2014-04-08,27740.000000,27980.000000,27500.000000,27880.000000,22947.863281,10608200
2014-04-09,27880.000000,27900.000000,27280.000000,27420.000000,22569.240234,16061600
2014-04-10,27380.000000,27600.000000,27200.000000,27600.000000,22717.396484,9999200
2014-04-11,27240.000000,27360.000000,27180.000000,27300.000000,22470.470703,10659350
2014-04-14,27300.000000,27720.000000,27300.000000,27400.000000,22552.779297,10586000
2014-04-15,27720.000000,27740.000000,27380.000000,27400.000000,22552.779297,10969800
2014-04-16,27400.000000,27840.000000,27260.000000,27600.000000,22717.396484,9308550
2014-04-17,27520.000000,27600.000000,27320.000000,27400.000000,22552.779297,7241650
2014-04-18,27400.000000,27580.000000,27400.000000,27560.000000,22684.476563,9518350
2014-04-21,27580.000000,27720.000000,27500.000000,27600.000000,22717.396484,3299250
2014-04-22,27480.000000,27680.000000,27420.000000,27500.000000,22635.089844,6084300
2014-04-23,27880.000000,27900.000000,27640.000000,27780.000000,22865.550781,9500750
2014-04-24,28180.000000,28180.000000,27980.000000,28140.000000,23161.867188,10546200
2014-04-25,28400.000000,28560.000000,27960.000000,27980.000000,23030.175781,15269800
2014-04-28,28080.000000,28120.000000,27640.000000,27760.000000,22849.095703,9431450
2014-04-29,27780.000000,27900.000000,27020.000000,27200.000000,22388.156250,10909200
2014-04-30,27600.000000,27620.000000,26520.000000,26860.000000,22108.308594,15047300
2014-05-02,27080.000000,27180.000000,26880.000000,26920.000000,22157.693359,14943350
2014-05-07,27000.000000,27120.000000,26800.000000,26880.000000,22124.771484,14189700
2014-05-08,27100.000000,27100.000000,26880.000000,27000.000000,22223.533203,16281900
2014-05-09,27120.000000,27160.000000,26520.000000,26700.000000,21976.613281,13157050
2014-05-12,26720.000000,27900.000000,26640.000000,27760.000000,22849.095703,15944800
2014-05-13,27760.000000,28500.000000,27760.000000,28000.000000,23046.632813,12107400
2014-05-14,28180.000000,28300.000000,28020.000000,28300.000000,23293.562500,11103750
2014-05-15,28280.000000,28380.000000,28060.000000,28200.000000,23211.253906,6806700
2014-05-16,28000.000000,28740.000000,27980.000000,28560.000000,23507.570313,15856500
2014-05-19,28560.000000,29000.000000,28160.000000,28960.000000,23836.808594,19281050
2014-05-20,28900.000000,29080.000000,28700.000000,29020.000000,23886.189453,16007300
2014-05-21,28700.000000,29000.000000,28700.000000,28820.000000,23721.568359,10842500
2014-05-22,28820.000000,28960.000000,28520.000000,28520.000000,23474.640625,9540000
2014-05-23,28100.000000,28560.000000,28100.000000,28560.000000,23507.570313,8511650
2014-05-26,28400.000000,28640.000000,28300.000000,28440.000000,23408.798828,3735600
2014-05-27,28340.000000,28460.000000,28060.000000,28140.000000,23161.867188,4748400
2014-05-28,28380.000000,28700.000000,28180.000000,28660.000000,23589.875000,9200950
2014-05-29,29000.000000,29300.000000,28800.000000,29200.000000,24034.351563,12521500
2014-05-30,29400.000000,29640.000000,28860.000000,28860.000000,23754.492188,15831050
2014-06-02,28860.000000,29160.000000,28780.000000,29100.000000,23952.041016,7439450
2014-06-03,29680.000000,29900.000000,29300.000000,29400.000000,24198.966797,17234250
2014-06-05,29320.000000,29600.000000,29000.000000,29140.000000,23984.966797,13507050
